5.199999999999999e-13 1.01757752714e-18 -9.7477184953e-22 1.01660275529e-18 491.171741142 8029570.54239
5.299999999999999e-13 1.01759591257e-18 -9.91685664009e-22 1.0166042269e-18 491.175318044 7878069.2114
5.399999999999998e-13 1.0176143187e-18 -1.00865154706e-21 1.01660566715e-18 491.178927055 7732179.04082
5.499999999999998e-13 1.01763274952e-18 -1.02567326491e-21 1.01660707625e-18 491.18256664 7591593.96735
5.599999999999997e-13 1.01765121393e-18 -1.04275948086e-21 1.01660845445e-18 491.18623545 7456029.78936
5.699999999999997e-13 1.01766977774e-18 -1.05992417878e-21 1.01660985356e-18 491.189932791 7325222.2492
5.799999999999996e-13 1.01768846101e-18 -1.07718712789e-21 1.01661127388e-18 491.19365818 7198925.31387
5.899999999999996e-13 1.01770723833e-18 -1.09457421723e-21 1.01661266411e-18 491.197410961 7076909.63058
5.999999999999996e-13 1.01772614231e-18 -1.11211790451e-21 1.0166140244e-18 491.201190784 6958961.13674
6.099999999999995e-13 1.01774521248e-18 -1.12985754934e-21 1.01661535493e-18 491.204997634 6844879.80663
6.199999999999995e-13 1.01776449565e-18 -1.14783978646e-21 1.01661665587e-18 491.208831862 6734478.51943
6.299999999999994e-13 1.01778404628e-18 -1.1661189003e-21 1.01661792738e-18 491.212694216 6627582.03499
6.399999999999994e-13 1.01780392681e-18 -1.18475717938e-21 1.01661916963e-18 491.216585864 6524026.06569
6.499999999999994e-13 1.01782420806e-18 -1.20382531486e-21 1.01662038274e-18 491.220508433 6423656.43391
6.599999999999993e-13 1.01784496959e-18 -1.22340270881e-21 1.01662156688e-18 491.22446403 6326328.30613
6.699999999999993e-13 1.01786630004e-18 -1.24357786645e-21 1.01662272217e-18 491.228455277 6231905.49559
6.799999999999992e-13 1.01788829754e-18 -1.26444879335e-21 1.01662384875e-18 491.232485337 6140259.82654
6.899999999999992e-13 1.01791107007e-18 -1.28612337583e-21 1.01662494669e-18 491.236557948 6051270.55369
6.999999999999991e-13 1.01793473587e-18 -1.30871970868e-21 1.01662601616e-18 491.240677446 5964823.83149
7.099999999999991e-13 1.01795942384e-18 -1.33236656216e-21 1.01662705728e-18 491.244848803 5880812.22823
7.199999999999991e-13 1.01798527393e-18 -1.35720377906e-21 1.01662807015e-18 491.249077651 5799134.28062
7.29999999999999e-13 1.01801243752e-18 -1.38338266076e-21 1.01662905486e-18 491.253370317 5719694.08499
7.39999999999999e-13 1.01804107782e-18 -1.41106631181e-21 1.0166300115e-18 491.257733848 5642400.92168
7.499999999999989e-13 1.01807137011e-18 -1.44042996873e-21 1.01663094014e-18 491.262176046 5567168.90939
7.599999999999989e-13 1.01810350204e-18 -1.47166122871e-21 1.01663184081e-18 491.266705494 5493916.6869
7.699999999999988e-13 1.0181376736e-18 -1.50496004958e-21 1.01663271355e-18 491.271331582 5422567.11954
7.799999999999988e-13 1.01817409702e-18 -1.54053867477e-21 1.01663355835e-18 491.276064536 5353047.02826
7.899999999999988e-13 1.01821299628e-18 -1.57862112632e-21 1.01663437516e-18 491.280915428 5285286.9393
7.999999999999987e-13 1.01825460608e-18 -1.6194422446e-21 1.01663516384e-18 491.285896196 5219220.85256
8.099999999999987e-13 1.01829917018e-18 -1.6632460093e-21 1.01663592417e-18 491.291019643 5154786.02721
8.199999999999986e-13 1.01834693875e-18 -1.71028293298e-21 1.01663665582e-18 491.296299417 5091922.78298
8.299999999999986e-13 1.01839826805e-18 -1.76080605411e-21 1.01663746199e-18 491.301750583 5030574.31572
8.399999999999985e-13 1.01845340849e-18 -1.81506486722e-21 1.01663834362e-18 491.307388929 4970686.52624
8.499999999999985e-13 1.01851249419e-18 -1.87329684258e-21 1.01663919734e-18 491.313230259 4912207.86123
8.599999999999985e-13 1.01857573638e-18 -1.93571502166e-21 1.01664002135e-18 491.319290831 4855089.16517
8.699999999999984e-13 1.01864330369e-18 -2.00249040534e-21 1.01664081328e-18 491.32558709 4799283.54258
8.799999999999984e-13 1.01871529723e-18 -2.07372730457e-21 1.01664156992e-18 491.332135288 4744746.2296
8.899999999999983e-13 1.01879171568e-18 -2.14942871521e-21 1.01664228696e-18 491.338950939 4691434.47421
8.999999999999983e-13 1.01887240655e-18 -2.22944804247e-21 1.0166429585e-18 491.346048052 4639307.42449
9.099999999999983e-13 1.01895699847e-18 -2.31342188262e-21 1.01664357658e-18 491.353438046 4588326.02422
9.199999999999983e-13 1.0190448073e-18 -2.40067696997e-21 1.01664413033e-18 491.361128255 4538452.91527
9.299999999999983e-13 1.01913470647e-18 -2.49010156676e-21 1.01664460491e-18 491.369119849 4489652.34628
9.399999999999982e-13 1.01922494878e-18 -2.57996858196e-21 1.0166449802e-18 491.377404971 4441890.08728
9.499999999999982e-13 1.01931292294e-18 -2.66769395586e-21 1.01664522898e-18 491.385962823 4395133.34952
9.599999999999981e-13 1.01939482443e-18 -2.74950961613e-21 1.01664531482e-18 491.394754339 4349350.71046
9.69999999999998e-13 1.01946521703e-18 -2.82002723186e-21 1.0166451898e-18 491.403714999 4304512.04334
9.79999999999998e-13 1.0195164622e-18 -2.8716695695e-21 1.01664479263e-18 491.412745284 4260588.45107
9.89999999999998e-13 1.01953800477e-18 -2.89395623418e-21 1.01664404854e-18 491.421698211 4217552.20408
9.99999999999998e-13 1.01951597559e-18 -2.87266206404e-21 1.01664331353e-18 491.430365708 4175376.68204
1.009999999999998e-12 1.01943174938e-18 -2.78894102481e-21 1.01664280836e-18 491.4384589 4134036.31886
1.0199999999999979e-12 1.01926068418e-18 -2.61866187442e-21 1.01664202231e-18 491.445583584 4093506.55102
1.0299999999999978e-12 1.01897317699e-18 -2.33248371988e-21 1.01664069327e-18 491.451222089 4053763.76897
1.0399999999999978e-12 1.01853676149e-18 -1.89765225849e-21 1.01663910924e-18 491.454725914 4014785.2712
1.0499999999999977e-12 1.01792100158e-18 -1.28307816195e-21 1.01663792342e-18 491.455331296 3976549.22099
1.0599999999999977e-12 1.01710792027e-18 -4.69647748432e-22 1.01663827252e-18 491.452221402 3939034.6057
1.0699999999999977e-12 1.01610869887e-18 5.32984435842e-22 1.01664168331e-18 491.444660396 3902221.19817
1.0799999999999976e-12 1.01498423885e-18 1.66524198069e-21 1.01664948083e-18 491.43221198 3866089.52041
1.0899999999999976e-12 1.01386016985e-18 2.80140076194e-21 1.01666157061e-18 491.415012403 3830620.80921
1.0999999999999975e-12 1.01291957186e-18 3.75563701831e-21 1.01667520888e-18 491.39399662 3795796.98368
1.1099999999999975e-12 1.01235921993e-18 4.32609300013e-21 1.01668531293e-18 491.370921894 3761600.61445
1.1199999999999974e-12 1.01231725566e-18 4.37003854435e-21 1.01668729421e-18 491.348078297 3728014.89468
1.1299999999999974e-12 1.01281100477e-18 3.86952134152e-21 1.01668052611e-18 491.32774887 3695023.61243
1.1399999999999974e-12 1.01372862712e-18 2.9402351601e-21 1.01666886228e-18 491.311662833 3662611.1246
1.1499999999999973e-12 1.01488096656e-18 1.77664661426e-21 1.01665761317e-18 491.300695025 3630762.33221
1.1599999999999973e-12 1.01607590551e-18 5.74337270497e-22 1.01665024278e-18 491.294890404 3599462.65693
1.1699999999999972e-12 1.01717207452e-18 -5.23951242908e-22 1.01664812328e-18 491.293708951 3568698.01884
1.1799999999999972e-12 1.01809312443e-18 -1.44298485507e-21 1.01665013958e-18 491.296316529 3538454.81529
1.1899999999999972e-12 1.01881661619e-18 -2.16259071788e-21 1.01665402547e-18 491.301815985 3508719.90088
1.1999999999999971e-12 1.01935503893e-18 -2.69651677593e-21 1.01665852215e-18 491.30939033 3479480.56837
1.209999999999997e-12 1.01973697855e-18 -3.07411771517e-21 1.01666286083e-18 491.318363653 3450724.53061
1.219999999999997e-12 1.01999512455e-18 -3.32844925499e-21 1.01666667529e-18 491.328211592 3422439.90331
1.229999999999997e-12 1.02015990268e-18 -3.49005125937e-21 1.01666985142e-18 491.338546276 3394615.18865
1.239999999999997e-12 1.02025689606e-18 -3.58449116441e-21 1.0166724049e-18 491.34909197 3367239.25971
1.2499999999999969e-12 1.0203071579e-18 -3.63196703152e-21 1.01667519087e-18 491.359663091 3340301.34564
1.2599999999999969e-12 1.0203261004e-18 -3.64784874045e-21 1.01667825166e-18 491.370139009 3313791.0175
1.2699999999999968e-12 1.02032436956e-18 -3.64353169006e-21 1.01668083787e-18 491.380443371 3287698.17484
1.2799999999999968e-12 1.02031031261e-18 -3.62729939095e-21 1.01668301322e-18 491.390533699 3262013.03285
1.2899999999999967e-12 1.02028990008e-18 -3.60507275931e-21 1.01668482732e-18 491.400391181 3236726.11011
1.2999999999999967e-12 1.02026733131e-18 -3.58101409004e-21 1.01668631722e-18 491.410013182 3211828.21696
1.3099999999999966e-12 1.02024550323e-18 -3.55799359149e-21 1.01668750964e-18 491.419407823 3187310.44431
1.3199999999999966e-12 1.02022636353e-18 -3.53794043927e-21 1.01668842309e-18 491.428590107 3163164.15306
1.3299999999999966e-12 1.02021117211e-18 -3.52210242391e-21 1.01668906969e-18 491.437579158 3139380.96394
1.3399999999999965e-12 1.02020069235e-18 -3.51123579411e-21 1.01668945656e-18 491.446396281 3115952.74779
1.3499999999999965e-12 1.02019532973e-18 -3.50574281701e-21 1.01668958692e-18 491.455063599 3092871.61633
1.3599999999999964e-12 1.02019523153e-18 -3.5057706967e-21 1.01668946083e-18 491.463603108 3070129.91327
1.3699999999999964e-12 1.02020089038e-18 -3.51128216925e-21 1.01668960821e-18 491.472037897 3047720.20587
1.3799999999999963e-12 1.02021217082e-18 -3.52210537409e-21 1.01669006545e-18 491.480389913 3025635.27684
1.3899999999999963e-12 1.02022830673e-18 -3.53796852522e-21 1.0166903382e-18 491.48867781 3003868.11658
1.3999999999999963e-12 1.02024894922e-18 -3.55852362203e-21 1.0166904256e-18 491.496918506 2982411.91575
1.4099999999999962e-12 1.02027368785e-18 -3.58336210247e-21 1.01669032575e-18 491.505127031 2961260.05819
1.4199999999999962e-12 1.02030206051e-18 -3.61202460633e-21 1.0166900359e-18 491.513316423 2940406.11412
1.4299999999999961e-12 1.02033355896e-18 -3.64400650396e-21 1.01668955246e-18 491.521497639 2919843.8336
1.439999999999996e-12 1.02036763142e-18 -3.6787603812e-21 1.01668887104e-18 491.529679479 2899567.14031
1.449999999999996e-12 1.02040411253e-18 -3.71569644004e-21 1.01668841609e-18 491.537869952 2879570.12555
1.459999999999996e-12 1.02044238697e-18 -3.75418069176e-21 1.01668820628e-18 491.546074811 2859847.0425
1.469999999999996e-12 1.02048136666e-18 -3.79353525851e-21 1.0166878314e-18 491.55429608 2840392.30071
1.479999999999996e-12 1.0205203231e-18 -3.83303607483e-21 1.01668728702e-18 491.562533351 2821200.46084
1.4899999999999959e-12 1.02055848036e-18 -3.87191224866e-21 1.01668656811e-18 491.57078371 2802266.22956
1.4999999999999958e-12 1.02059556665e-18 -3.90934695103e-21 1.0166862197e-18 491.579043449 2783584.4547
1.5099999999999958e-12 1.02063076026e-18 -3.94448083877e-21 1.01668627942e-18 491.587306328 2765150.12056
1.5199999999999957e-12 1.02066265665e-18 -3.97641887438e-21 1.01668623778e-18 491.595561813 2746958.34345
1.5299999999999957e-12 1.02069033784e-18 -4.00424197175e-21 1.01668609587e-18 491.603796743 2729004.36735
1.5399999999999957e-12 1.02071287983e-18 -4.02702468895e-21 1.01668585514e-18 491.611995407 2711283.55977
1.5499999999999956e-12 1.0207293779e-18 -4.04386043277e-21 1.01668551747e-18 491.620139677 2693791.40777
1.5599999999999956e-12 1.02073898076e-18 -4.05389555732e-21 1.0166850852e-18 491.628209257 2676523.51413
1.5699999999999955e-12 1.02074093476e-18 -4.05637348555e-21 1.01668456127e-18 491.63618205 2659475.59366
1.5799999999999955e-12 1.02073463855e-18 -4.05068945426e-21 1.0166839491e-18 491.644034679 2642643.46965
1.5899999999999954e-12 1.02071970791e-18 -4.03645545522e-21 1.01668325246e-18 491.651743191 2626023.07047
1.5999999999999954e-12 1.02069604871e-18 -4.01357347511e-21 1.01668247524e-18 491.659283944 2609610.42628
1.6099999999999954e-12 1.02066393397e-18 -3.98231303594e-21 1.01668162093e-18 491.666634707 2593401.66587
1.6199999999999953e-12 1.0206240785e-18 -3.94338651713e-21 1.01668069199e-18 491.673775924 2577393.01361
1.6299999999999953e-12 1.02057770189e-18 -3.89801292534e-21 1.01667968897e-18 491.680692135 2561580.78653
1.6399999999999952e-12 1.02052656789e-18 -3.8479582896e-21 1.0166786096e-18 491.687373448 2545961.39149
1.6499999999999952e-12 1.02047298726e-18 -3.7955394275e-21 1.01667744783e-18 491.693816974 2530531.32245
1.6599999999999951e-12 1.02041977157e-18 -3.74357839485e-21 1.01667619318e-18 491.700028072 2515287.15786
1.6699999999999951e-12 1.02037012896e-18 -3.69529845859e-21 1.0166748305e-18 491.706021249 2500225.55811
1.679999999999995e-12 1.02032783072e-18 -3.65415931666e-21 1.01667367141e-18 491.711821505 2485343.26312
1.689999999999995e-12 1.02029631914e-18 -3.62363925377e-21 1.01667267988e-18 491.717463084 2470637.08997
1.699999999999995e-12 1.02027847226e-18 -3.60698345497e-21 1.0166714888e-18 491.7229876 2456103.93061
1.709999999999995e-12 1.02027702588e-18 -3.60694777185e-21 1.01667007811e-18 491.728443418 2441740.74973
1.7199999999999949e-12 1.0202944865e-18 -3.62557357975e-21 1.01666891292e-18 491.733884813 2427544.58258
1.7299999999999948e-12 1.02033204485e-18 -3.66402753036e-21 1.01666801732e-18 491.739368133 2413512.53297
1.7399999999999948e-12 1.0203894794e-18 -3.72253567015e-21 1.01666694373e-18 491.744947812 2399641.77129
1.7499999999999948e-12 1.020466119e-18 -3.80041834184e-21 1.01666570066e-18 491.750675189 2385929.5326
1.7599999999999947e-12 1.02056052373e-18 -3.89622207954e-21 1.01666430165e-18 491.756596486 2372373.1148
1.7699999999999947e-12 1.02067068805e-18 -4.00792519049e-21 1.01666276286e-18 491.76275141 2358969.87686
1.7799999999999946e-12 1.02079428428e-18 -4.13318375754e-21 1.01666110052e-18 491.76917246 2345717.2371
1.7899999999999946e-12 1.02092891023e-18 -4.26958168171e-21 1.01665932855e-18 491.775884929 2332612.67153
1.7999999999999946e-12 1.02107230898e-18 -4.41485214504e-21 1.01665745683e-18 491.782907495 2319653.71225
1.8099999999999945e-12 1.02122253617e-18 -4.5670460543e-21 1.01665549012e-18 491.790253233 2306837.94588
1.8199999999999947e-12 1.02137805984e-18 -4.72463241821e-21 1.01665342742e-18 491.797930869 2294163.01211
1.829999999999995e-12 1.02153778473e-18 -4.88652313182e-21 1.01665126159e-18 491.805946047 2281626.60221
1.839999999999995e-12 1.02170099681e-18 -5.05201803617e-21 1.01664897877e-18 491.814302416 2269226.45763
1.849999999999995e-12 1.02186722117e-18 -5.22066415472e-21 1.01664655701e-18 491.823002305 2256960.36867
1.8599999999999953e-12 1.02203597838e-18 -5.39201459038e-21 1.01664396379e-18 491.832046748 2244826.17314
1.8699999999999955e-12 1.0222064083e-18 -5.5652569098e-21 1.01664115139e-18 491.841434538 2232821.7551
1.8799999999999956e-12 1.02237670519e-18 -5.7386558448e-21 1.01663804935e-18 491.851159853 2220945.04364
1.8899999999999958e-12 1.02254327017e-18 -5.9087177708e-21 1.0166345524e-18 491.861207801 2209194.01166
1.899999999999996e-12 1.02269943263e-18 -6.06893046491e-21 1.01663050216e-18 491.871546852 2197566.67476
1.909999999999996e-12 1.02283351787e-18 -6.20785735625e-21 1.01662566052e-18 491.88211662 2186061.09008
1.9199999999999963e-12 1.02292619215e-18 -6.30627463322e-21 1.01661991752e-18 491.892809355 2174675.35523
1.9299999999999964e-12 1.02294573604e-18 -6.33296299787e-21 1.01661277304e-18 491.903440181 2163407.60728
1.9399999999999966e-12 1.02284212894e-18 -6.23881198999e-21 1.01660331695e-18 491.913703534 2152256.02167
1.9499999999999967e-12 1.02254016908e-18 -5.94937337768e-21 1.0165907957e-18 491.923113899 2141218.8113
1.959999999999997e-12 1.02193240606e-18 -5.3576592799e-21 1.01657474678e-18 491.930930957 2130294.22553
1.969999999999997e-12 1.0208793324e-18 -4.32332569552e-21 1.0165560067e-18 491.936087475 2119480.54926
1.9799999999999972e-12 1.01923246169e-18 -2.69338307271e-21 1.01653907862e-18 491.937175665 2108776.10204
1.9899999999999974e-12 1.0169065147e-18 -3.72023066308e-22 1.01653449164e-18 491.932609109 2098179.23721
1.9999999999999975e-12 1.0140220759e-18 2.53403554935e-21 1.01655611145e-18 491.921124247 2087688.34102
2.0099999999999977e-12 1.01107571296e-18 5.53256029594e-21 1.01660827325e-18 491.902675577 2077301.83186
2.019999999999998e-12 1.00894149858e-18 7.72385894596e-21 1.01666535753e-18 491.879307899 2067018.15943
2.029999999999998e-12 1.00847512918e-18 8.20411585765e-21 1.01667924504e-18 491.855061116 2056835.80396
2.039999999999998e-12 1.00990046994e-18 6.73328772274e-21 1.01663375766e-18 491.834425807 2046753.27551
2.0499999999999983e-12 1.01261600281e-18 3.95083373058e-21 1.01656683654e-18 491.820388089 2036769.11319
2.0599999999999985e-12 1.01565732188e-18 8.63257273956e-22 1.01652057916e-18 491.813615523 2026881.88449
2.0699999999999987e-12 1.01826970312e-18 -1.76555710939e-21 1.01650414601e-18 491.813002244 2017090.18456
2.079999999999999e-12 1.02010428225e-18 -3.59874591174e-21 1.01650553633e-18 491.816653774 2007392.6356
2.089999999999999e-12 1.02110448026e-18 -4.5925737226e-21 1.01651190653e-18 491.822581178 1997787.88615
2.099999999999999e-12 1.02133644562e-18 -4.81963299051e-21 1.01651681263e-18 491.8289855 1988274.6105
2.1099999999999993e-12 1.02088939522e-18 -4.36988066915e-21 1.01651951455e-18 491.834306062 1978851.50808
2.1199999999999994e-12 1.0198550434e-18 -3.33208581262e-21 1.01652295759e-18 491.837220523 1969517.30285
2.1299999999999996e-12 1.01836134171e-18 -1.82919528693e-21 1.01653214643e-18 491.83672144 1960270.74274
2.1399999999999998e-12 1.01662765123e-18 -7.72607423972e-23 1.01655039049e-18 491.832315161 1951110.59909
2.15e-12 1.01499530392e-18 1.57929550567e-21 1.01657459943e-18 491.824283808 1942035.66607
2.16e-12 1.01387360512e-18 2.72005506664e-21 1.01659366019e-18 491.813819279 1933044.76021
2.1700000000000002e-12 1.01358355567e-18 3.01144707936e-21 1.01659500275e-18 491.802805783 1924136.71984
2.1800000000000004e-12 1.01419139818e-18 2.38508241923e-21 1.0165764806e-18 491.793239686 1915310.40461
2.1900000000000006e-12 1.01547613753e-18 1.07234133512e-21 1.01654847887e-18 491.786593624 1906564.695
2.2000000000000007e-12 1.01706558799e-18 -5.41446900069e-22 1.01652414109e-18 491.78349657 1897898.49184
2.210000000000001e-12 1.01861873245e-18 -2.10874682628e-21 1.01650998563e-18 491.783821024 1889310.71586
2.220000000000001e-12 1.01992739944e-18 -3.42231981358e-21 1.01650507963e-18 491.786988992 1880800.30723
2.230000000000001e-12 1.02091856019e-18 -4.41306695032e-21 1.01650549324e-18 491.792274722 1872366.22513
2.2400000000000014e-12 1.02160801509e-18 -5.09985180013e-21 1.01650816329e-18 491.798999479 1864007.44734
2.2500000000000015e-12 1.02205094359e-18 -5.53992676989e-21 1.01651101682e-18 491.806615015 1855722.9698
2.2600000000000017e-12 1.02231008642e-18 -5.79738198569e-21 1.01651270443e-18 491.814716833 1847511.80621
2.270000000000002e-12 1.02244115418e-18 -5.92815492158e-21 1.01651299925e-18 491.823026071 1839372.98768
2.280000000000002e-12 1.0224871076e-18 -5.97513702929e-21 1.01651197057e-18 491.831359743 1831305.5623
2.290000000000002e-12 1.02247778494e-18 -5.96801853563e-21 1.0165097664e-18 491.839600974 1823308.59478
2.3000000000000023e-12 1.02243121522e-18 -5.92470378298e-21 1.01650651143e-18 491.847672773 1815381.16611
2.3100000000000025e-12 1.02235501235e-18 -5.85274574097e-21 1.01650226661e-18 491.855515397 1807522.37318
2.3200000000000026e-12 1.02224717138e-18 -5.75015364035e-21 1.01649701774e-18 491.863065962 1799731.32847
2.3300000000000028e-12 1.02209605848e-18 -5.60537868608e-21 1.01649067979e-18 491.870238552 1792007.15968
2.340000000000003e-12 1.02188012375e-18 -5.39654298236e-21 1.01648358077e-18 491.87690425 1784349.00942
2.350000000000003e-12 1.02156588938e-18 -5.09026605861e-21 1.01647562333e-18 491.882867548 1776756.03491
2.3600000000000033e-12 1.02110752492e-18 -4.64097736989e-21 1.01646654755e-18 491.887842479 1769227.40765
2.3700000000000034e-12 1.02044936357e-18 -3.99261802413e-21 1.01645674555e-18 491.891434486 1761762.3131
2.3800000000000036e-12 1.01953347446e-18 -3.08625567355e-21 1.01644721879e-18 491.893138112 1754359.95044
2.3900000000000038e-12 1.01831964214e-18 -1.87885921434e-21 1.01644078293e-18 491.89237511 1747019.53224
2.400000000000004e-12 1.01681950201e-18 -3.77956594634e-22 1.01644154542e-18 491.888600279 1739740.28419
2.410000000000004e-12 1.01514143927e-18 1.31121877005e-21 1.01645265804e-18 491.881494626 1732521.44483
2.4200000000000042e-12 1.01352201784e-18 2.95048630778e-21 1.01647250414e-18 491.871216451 1725362.26531
2.4300000000000044e-12 1.01229829624e-18 4.19410953785e-21 1.01649240578e-18 491.858591216 1718262.00907
2.4400000000000045e-12 1.01178915604e-18 4.71100638697e-21 1.01650016242e-18 491.8450619 1711219.95166
2.4500000000000047e-12 1.01213316858e-18 4.35619746758e-21 1.01648936605e-18 491.832321034 1704235.38043
2.460000000000005e-12 1.01320720255e-18 3.25852170041e-21 1.01646572425e-18 491.821791937 1697307.59433
2.470000000000005e-12 1.01469883152e-18 1.74256460018e-21 1.01644139612e-18 491.814264108 1690435.90366
2.480000000000005e-12 1.01626684581e-18 1.58220012627e-22 1.01642506582e-18 491.809849968 1683619.62986
2.4900000000000053e-12 1.01766561404e-18 -1.24729057054e-21 1.01641832347e-18 491.808183797 1676858.10524
2.5000000000000055e-12 1.01877870088e-18 -2.36046288701e-21 1.01641823799e-18 491.808680837 1670150.67282
2.5100000000000057e-12 1.01958978233e-18 -3.16857794617e-21 1.01642120438e-18 491.810734247 1663496.68607
2.520000000000006e-12 1.02013718981e-18 -3.712401272e-21 1.01642478853e-18 491.813820264 1656895.50875
2.530000000000006e-12 1.02047836888e-18 -4.05061557997e-21 1.0164277533e-18 491.817533044 1650346.51464
2.540000000000006e-12 1.02067000777e-18 -4.24033822034e-21 1.01642966955e-18 491.821580905 1643849.08742
