1e-14 1.11901325992e-18 -4.67175360026e-22 1.11854608456e-18
2e-14 1.11901325992e-18 -4.67817909224e-22 1.11854544202e-18
3e-14 1.11901325992e-18 -4.68838205942e-22 1.11854442172e-18
4e-14 1.11901325992e-18 -4.70236503909e-22 1.11854302342e-18
5e-14 1.11901325992e-18 -4.72013409542e-22 1.11854124651e-18
6e-14 1.11901325992e-18 -4.74169844733e-22 1.11853909008e-18
6.999999999999999e-14 1.11901325992e-18 -4.76707007123e-22 1.11853655292e-18
7.999999999999999e-14 1.11901414182e-18 -4.79626327721e-22 1.11853451549e-18
8.999999999999998e-14 1.11901672828e-18 -4.82929499701e-22 1.11853379878e-18
9.999999999999998e-14 1.11902022135e-18 -4.86618373603e-22 1.11853360298e-18
1.0999999999999997e-13 1.11902479439e-18 -4.90694836041e-22 1.11853409955e-18
1.1999999999999997e-13 1.1190304778e-18 -4.95160921767e-22 1.11853531687e-18
1.2999999999999998e-13 1.11903690658e-18 -5.0001856249e-22 1.11853688801e-18
1.3999999999999998e-13 1.11904461403e-18 -5.05269687165e-22 1.11853934434e-18
1.5e-13 1.11905312173e-18 -5.10916102618e-22 1.11854220563e-18
1.6e-13 1.11906193742e-18 -5.16959355278e-22 1.11854497806e-18
1.7e-13 1.11907106626e-18 -5.23400725011e-22 1.11854766553e-18
1.8000000000000002e-13 1.11908051292e-18 -5.30241153966e-22 1.11855027177e-18
1.9000000000000002e-13 1.11909028146e-18 -5.37481172711e-22 1.11855280028e-18
2.0000000000000003e-13 1.11910037526e-18 -5.45120823955e-22 1.11855525444e-18
2.1000000000000004e-13 1.11911079699e-18 -5.53159584187e-22 1.11855763741e-18
2.2000000000000005e-13 1.11912154849e-18 -5.61596283731e-22 1.11855995221e-18
2.3000000000000003e-13 1.11913263073e-18 -5.70429025811e-22 1.1185622017e-18
2.4000000000000004e-13 1.1191440437e-18 -5.79655105394e-22 1.11856438859e-18
2.5000000000000005e-13 1.11915578639e-18 -5.8927092875e-22 1.11856651546e-18
2.6000000000000005e-13 1.11916798783e-18 -5.99271934835e-22 1.1185687159e-18
2.7000000000000006e-13 1.11918064719e-18 -6.09652553366e-22 1.11857099463e-18
2.8000000000000007e-13 1.11919363124e-18 -6.20406069529e-22 1.11857322517e-18
2.900000000000001e-13 1.11920693425e-18 -6.31524590652e-22 1.11857540966e-18
3.000000000000001e-13 1.11922054914e-18 -6.42998990105e-22 1.11857755015e-18
3.100000000000001e-13 1.11923446743e-18 -6.54818861585e-22 1.11857964857e-18
3.200000000000001e-13 1.11924873826e-18 -6.66972486029e-22 1.11858176578e-18
3.300000000000001e-13 1.11926334756e-18 -6.7944684683e-22 1.11858390072e-18
3.400000000000001e-13 1.11927822072e-18 -6.92227563431e-22 1.11858599316e-18
3.500000000000001e-13 1.11929334344e-18 -7.0529894243e-22 1.1185880445e-18
3.6000000000000013e-13 1.11930870007e-18 -7.18644018455e-22 1.11859005605e-18
3.7000000000000014e-13 1.11932427367e-18 -7.32244619104e-22 1.11859202905e-18
3.8000000000000015e-13 1.11934004614e-18 -7.46081455769e-22 1.11859396468e-18
3.9000000000000016e-13 1.1193559983e-18 -7.60134241811e-22 1.11859586406e-18
4.0000000000000016e-13 1.11937211007e-18 -7.74381847096e-22 1.11859772822e-18
4.1000000000000017e-13 1.11938836063e-18 -7.88802456357e-22 1.11859955818e-18
4.200000000000002e-13 1.11940472865e-18 -8.03373784257e-22 1.11860135487e-18
4.300000000000002e-13 1.11942124016e-18 -8.18073298416e-22 1.11860316686e-18
4.400000000000002e-13 1.11943787227e-18 -8.32878534835e-22 1.11860499374e-18
4.500000000000002e-13 1.11945455468e-18 -8.47767313172e-22 1.11860678736e-18
4.600000000000002e-13 1.11947126648e-18 -8.62718029501e-22 1.11860854845e-18
4.700000000000001e-13 1.1194879877e-18 -8.77710028155e-22 1.11861027767e-18
4.800000000000001e-13 1.11950469958e-18 -8.92723953755e-22 1.11861197563e-18
4.9e-13 1.11952138498e-18 -9.07742071194e-22 1.11861364291e-18
5e-13 1.11953802871e-18 -9.2274860657e-22 1.11861528011e-18
5.099999999999999e-13 1.1195546179e-18 -9.37730156297e-22 1.11861688774e-18
5.199999999999999e-13 1.11957114237e-18 -9.52676046491e-22 1.11861846633e-18
5.299999999999999e-13 1.119587595e-18 -9.67578654385e-22 1.11862001635e-18
5.399999999999998e-13 1.11960397206e-18 -9.82433816361e-22 1.11862153825e-18
5.499999999999998e-13 1.11962027356e-18 -9.97241099045e-22 1.11862303246e-18
5.599999999999997e-13 1.11963650357e-18 -1.01200418244e-21 1.11862449939e-18
5.699999999999997e-13 1.11965267053e-18 -1.02673110647e-21 1.11862593943e-18
5.799999999999996e-13 1.11966907384e-18 -1.04143463204e-21 1.1186276392e-18
5.899999999999996e-13 1.119685729e-18 -1.05613239067e-21 1.11862959661e-18
5.999999999999996e-13 1.1197023697e-18 -1.07084731288e-21 1.11863152239e-18
6.099999999999995e-13 1.11971902308e-18 -1.08560777391e-21 1.11863341531e-18
6.199999999999995e-13 1.11973572212e-18 -1.10044783874e-21 1.11863527428e-18
6.299999999999994e-13 1.11975250582e-18 -1.11540743895e-21 1.11863709838e-18
6.399999999999994e-13 1.11976941941e-18 -1.13053257346e-21 1.11863888684e-18
6.499999999999994e-13 1.11978651454e-18 -1.14587555486e-21 1.11864063899e-18
6.599999999999993e-13 1.11980384947e-18 -1.16149517881e-21 1.11864235429e-18
6.699999999999993e-13 1.11982148922e-18 -1.17745689697e-21 1.11864403233e-18
6.799999999999992e-13 1.11983950581e-18 -1.19383300369e-21 1.1186456728e-18
6.899999999999992e-13 1.11985804061e-18 -1.21070285269e-21 1.11864733776e-18
6.999999999999991e-13 1.11987718264e-18 -1.22815294244e-21 1.1186490297e-18
7.099999999999991e-13 1.11989696602e-18 -1.24627721656e-21 1.11865068881e-18
7.199999999999991e-13 1.11991749217e-18 -1.26517720038e-21 1.11865231497e-18
7.29999999999999e-13 1.11993887028e-18 -1.28496219889e-21 1.11865390808e-18
7.39999999999999e-13 1.11996121758e-18 -1.30574939749e-21 1.11865546818e-18
7.499999999999989e-13 1.1199846594e-18 -1.32766408299e-21 1.11865699531e-18
7.599999999999989e-13 1.1200093293e-18 -1.35083975079e-21 1.11865848955e-18
7.699999999999988e-13 1.12003536919e-18 -1.37541818729e-21 1.118659951e-18
7.799999999999988e-13 1.12006292926e-18 -1.401549441e-21 1.11866137982e-18
7.899999999999988e-13 1.12009216799e-18 -1.42939181652e-21 1.11866277617e-18
7.999999999999987e-13 1.12012325187e-18 -1.4591116494e-21 1.11866414022e-18
8.099999999999987e-13 1.12015635506e-18 -1.49088296225e-21 1.1186654721e-18
8.199999999999986e-13 1.12019165883e-18 -1.52488684675e-21 1.11866677198e-18
8.299999999999986e-13 1.12022935057e-18 -1.56131062231e-21 1.11866803995e-18
8.399999999999985e-13 1.12026962256e-18 -1.60034647694e-21 1.11866927609e-18
8.499999999999985e-13 1.12031267007e-18 -1.64218967467e-21 1.11867048039e-18
8.599999999999985e-13 1.12035868878e-18 -1.68703600064e-21 1.11867165278e-18
8.699999999999984e-13 1.12040787129e-18 -1.73507825015e-21 1.11867279304e-18
8.799999999999984e-13 1.12046040236e-18 -1.7865015249e-21 1.11867390084e-18
8.899999999999983e-13 1.12051645249e-18 -1.84147686262e-21 1.11867497562e-18
8.999999999999983e-13 1.1205761694e-18 -1.90015275937e-21 1.11867601664e-18
9.099999999999983e-13 1.12063966674e-18 -1.96264393191e-21 1.11867702281e-18
9.199999999999983e-13 1.12070700906e-18 -2.02901641527e-21 1.11867799264e-18
9.299999999999983e-13 1.1207781921e-18 -2.09926796066e-21 1.11867892414e-18
9.399999999999982e-13 1.12085311691e-18 -2.17330224767e-21 1.11867981466e-18
9.499999999999982e-13 1.12093155588e-18 -2.25089519317e-21 1.11868066069e-18
9.599999999999981e-13 1.1210131086e-18 -2.33165096647e-21 1.11868145763e-18
9.69999999999998e-13 1.12109714454e-18 -2.41494500683e-21 1.11868219954e-18
9.79999999999998e-13 1.12118272927e-18 -2.49985051255e-21 1.11868287876e-18
9.89999999999998e-13 1.12126897516e-18 -2.58504453484e-21 1.11868393063e-18
9.99999999999998e-13 1.12135400946e-18 -2.66868932673e-21 1.11868532014e-18
1.009999999999998e-12 1.12143485063e-18 -2.74828525433e-21 1.11868656538e-18
1.0199999999999979e-12 1.12150814293e-18 -2.82049240779e-21 1.11868765052e-18
1.0299999999999978e-12 1.12156948008e-18 -2.88092267605e-21 1.1186885574e-18
1.0399999999999978e-12 1.12161322783e-18 -2.92391191807e-21 1.11868931591e-18
1.0499999999999977e-12 1.12163220781e-18 -2.94229714568e-21 1.11868991066e-18
1.0599999999999977e-12 1.12161753647e-18 -2.92725044373e-21 1.11869028602e-18
1.0699999999999977e-12 1.12155871687e-18 -2.8682634295e-21 1.11869045344e-18
1.0799999999999976e-12 1.12144389848e-18 -2.7534382252e-21 1.11869046025e-18
1.0899999999999976e-12 1.12126113337e-18 -2.57031888295e-21 1.11869081448e-18
1.0999999999999975e-12 1.12099925399e-18 -2.30756938348e-21 1.11869168461e-18
1.1099999999999975e-12 1.12065074792e-18 -1.95781340387e-21 1.11869293452e-18
1.1199999999999974e-12 1.1202167129e-18 -1.52178293035e-21 1.11869492997e-18
1.1299999999999974e-12 1.11971145355e-18 -1.01342097432e-21 1.11869803257e-18
1.1399999999999974e-12 1.11916707249e-18 -4.64642934271e-22 1.11870242956e-18
1.1499999999999973e-12 1.11863518163e-18 7.27261146104e-23 1.11870790774e-18
1.1599999999999973e-12 1.11818307909e-18 5.30971691931e-22 1.11871405078e-18
1.1699999999999972e-12 1.11788119484e-18 8.38426837244e-22 1.11871962168e-18
1.1799999999999972e-12 1.11778547744e-18 9.37553510802e-22 1.11872303095e-18
1.1899999999999972e-12 1.11792133999e-18 8.02624883295e-22 1.11872396487e-18
1.1999999999999971e-12 1.11827423452e-18 4.48519337541e-22 1.11872275385e-18
1.209999999999997e-12 1.11879429881e-18 -7.41109381235e-23 1.11872018787e-18
1.219999999999997e-12 1.11941217661e-18 -6.9462797556e-22 1.11871754864e-18
1.229999999999997e-12 1.12005693476e-18 -1.34116862504e-21 1.11871576614e-18
1.239999999999997e-12 1.12066996907e-18 -1.95475964678e-21 1.11871520943e-18
1.2499999999999969e-12 1.12121133305e-18 -2.49554857629e-21 1.11871578447e-18
1.2599999999999969e-12 1.12165940668e-18 -2.94224940664e-21 1.11871715727e-18
1.2699999999999968e-12 1.12200678884e-18 -3.28784036491e-21 1.11871894847e-18
1.2799999999999968e-12 1.12225515402e-18 -3.53431112746e-21 1.11872084289e-18
1.2899999999999967e-12 1.12241074923e-18 -3.68812381187e-21 1.11872262542e-18
1.2999999999999967e-12 1.12248118097e-18 -3.75700509638e-21 1.11872417587e-18
1.3099999999999966e-12 1.12247351897e-18 -3.74806940419e-21 1.11872544957e-18
