1e-13 4e-11 2.24e-09 2.934e-09 6.38508396151e-21 0.0 6.38508396151e-21
2e-13 8e-11 2.23e-09 2.949e-09 6.38508396151e-21 0.0 6.38508396151e-21
3.0000000000000003e-13 1.2e-10 2.22e-09 2.964e-09 6.38508396151e-21 0.0 6.38508396151e-21
4e-13 1.6e-10 2.21e-09 2.979e-09 6.38508396151e-21 0.0 6.38508396151e-21
5e-13 2e-10 2.2e-09 2.994e-09 6.38508396151e-21 0.0 6.38508396151e-21
6e-13 2.4e-10 2.19e-09 3.009e-09 6.38508396151e-21 0.0 6.38508396151e-21
6.999999999999999e-13 2.8e-10 2.18e-09 3.024e-09 6.38508396151e-21 0.0 6.38508396151e-21
7.999999999999999e-13 3.2e-10 2.17e-09 3.039e-09 6.38508396151e-21 0.0 6.38508396151e-21
8.999999999999999e-13 3.6e-10 2.16e-09 3.054e-09 6.38508396151e-21 0.0 6.38508396151e-21
1e-12 4e-10 2.15e-09 3.069e-09 6.38508396151e-21 0.0 6.38508396151e-21
1.1e-12 4.4e-10 2.14e-09 3.084e-09 6.38508396151e-21 0.0 6.38508396151e-21
1.2e-12 4.8e-10 2.13e-09 3.099e-09 6.38508396151e-21 0.0 6.38508396151e-21
1.3e-12 5.2e-10 2.12e-09 3.114e-09 6.38508396151e-21 0.0 6.38508396151e-21
1.3999999999999999e-12 5.6e-10 2.11e-09 3.129e-09 6.38508396151e-21 0.0 6.38508396151e-21
1.4999999999999999e-12 6e-10 2.1e-09 3.144e-09 6.38508396151e-21 0.0 6.38508396151e-21
1.5999999999999998e-12 6.4e-10 2.09e-09 3.159e-09 6.38508396151e-21 0.0 6.38508396151e-21
1.6999999999999998e-12 6.8e-10 2.08e-09 3.174e-09 6.38508396151e-21 0.0 6.38508396151e-21
1.7999999999999998e-12 7.2e-10 2.07e-09 3.189e-09 6.38508396151e-21 0.0 6.38508396151e-21
1.9e-12 7.6e-10 2.06e-09 3.204e-09 6.38508396151e-21 0.0 6.38508396151e-21
2e-12 8e-10 2.05e-09 3.219e-09 6.38508396151e-21 0.0 6.38508396151e-21
2.1e-12 8.4e-10 2.04e-09 3.234e-09 6.38508396151e-21 0.0 6.38508396151e-21
2.2e-12 8.8e-10 2.03e-09 3.249e-09 6.38508396151e-21 0.0 6.38508396151e-21
2.3e-12 9.2e-10 2.02e-09 3.264e-09 6.38508396151e-21 0.0 6.38508396151e-21
2.4e-12 9.6e-10 2.01e-09 3.279e-09 6.38508396151e-21 0.0 6.38508396151e-21
2.5e-12 1e-09 2e-09 3.294e-09 6.38508396151e-21 0.0 6.38508396151e-21
2.6e-12 1.04e-09 1.99e-09 3.309e-09 6.38508396151e-21 0.0 6.38508396151e-21
2.7e-12 1.08e-09 1.98e-09 3.324e-09 6.38508396151e-21 0.0 6.38508396151e-21
2.7999999999999998e-12 1.12e-09 1.97e-09 3.339e-09 6.38508396151e-21 0.0 6.38508396151e-21
2.8999999999999998e-12 1.16e-09 1.96e-09 3.354e-09 6.38508396151e-21 0.0 6.38508396151e-21
2.9999999999999997e-12 1.2e-09 1.95e-09 3.369e-09 6.38508396151e-21 0.0 6.38508396151e-21
3.0999999999999997e-12 1.24e-09 1.94e-09 3.384e-09 6.38508396151e-21 0.0 6.38508396151e-21
3.1999999999999997e-12 1.28e-09 1.93e-09 3.399e-09 6.38508396151e-21 0.0 6.38508396151e-21
3.2999999999999997e-12 1.32e-09 1.92e-09 3.414e-09 6.38508396151e-21 0.0 6.38508396151e-21
3.3999999999999996e-12 1.36e-09 1.91e-09 3.429e-09 6.38508396151e-21 0.0 6.38508396151e-21
3.4999999999999996e-12 1.4e-09 1.9e-09 3.444e-09 6.38508396151e-21 0.0 6.38508396151e-21
3.5999999999999996e-12 1.44e-09 1.89e-09 3.459e-09 6.38508396151e-21 0.0 6.38508396151e-21
3.7e-12 1.48e-09 1.88e-09 3.474e-09 6.38508396151e-21 0.0 6.38508396151e-21
3.8e-12 1.52e-09 1.87e-09 3.489e-09 6.38508396151e-21 0.0 6.38508396151e-21
3.9e-12 1.56e-09 1.86e-09 3.504e-09 6.38508396151e-21 0.0 6.38508396151e-21
4e-12 1.6e-09 1.85e-09 3.519e-09 6.38508396151e-21 0.0 6.38508396151e-21
4.1e-12 1.64e-09 1.84e-09 3.534e-09 6.38508396151e-21 0.0 6.38508396151e-21
4.2e-12 1.68e-09 1.83e-09 3.549e-09 6.38508396151e-21 0.0 6.38508396151e-21
4.3e-12 1.72e-09 1.82e-09 3.564e-09 6.38508396151e-21 0.0 6.38508396151e-21
4.4e-12 1.76e-09 1.81e-09 3.579e-09 6.38508396151e-21 0.0 6.38508396151e-21
4.5e-12 1.8e-09 1.8e-09 3.594e-09 6.38508396151e-21 0.0 6.38508396151e-21
4.6e-12 1.84e-09 1.79e-09 3.609e-09 6.38508396151e-21 0.0 6.38508396151e-21
4.7e-12 1.88e-09 1.78e-09 3.624e-09 6.38508396151e-21 0.0 6.38508396151e-21
4.8e-12 1.92e-09 1.77e-09 3.639e-09 6.38508396151e-21 0.0 6.38508396151e-21
4.9e-12 1.96e-09 1.76e-09 3.654e-09 6.38508396151e-21 0.0 6.38508396151e-21
5e-12 2e-09 1.75e-09 3.669e-09 6.38508396151e-21 0.0 6.38508396151e-21
5.1e-12 2.04e-09 1.74e-09 3.684e-09 6.38508396151e-21 0.0 6.38508396151e-21
5.2e-12 2.08e-09 1.73e-09 3.699e-09 6.38508396151e-21 0.0 6.38508396151e-21
5.3e-12 2.12e-09 1.72e-09 3.714e-09 6.38508396151e-21 0.0 6.38508396151e-21
5.4e-12 2.16e-09 1.71e-09 3.729e-09 6.38508396151e-21 0.0 6.38508396151e-21
5.4999999999999996e-12 2.2e-09 1.7e-09 3.744e-09 6.38508396151e-21 0.0 6.38508396151e-21
5.5999999999999996e-12 2.24e-09 1.69e-09 3.759e-09 6.38508396151e-21 0.0 6.38508396151e-21
5.6999999999999995e-12 2.28e-09 1.68e-09 3.774e-09 6.38508396151e-21 0.0 6.38508396151e-21
5.7999999999999995e-12 2.32e-09 1.67e-09 3.789e-09 6.38508396151e-21 0.0 6.38508396151e-21
5.8999999999999995e-12 2.36e-09 1.66e-09 3.804e-09 6.38508396151e-21 0.0 6.38508396151e-21
5.9999999999999995e-12 2.4e-09 1.65e-09 3.819e-09 6.38508396151e-21 0.0 6.38508396151e-21
