5.999999999999996e-13 1.01932243297e-18 -2.70144707703e-21 1.01662098589e-18 491.320285003
6.099999999999995e-13 1.01945846301e-18 -2.83689918006e-21 1.01662156383e-18 491.335701268
6.199999999999995e-13 1.01958021418e-18 -2.95833198896e-21 1.01662188219e-18 491.351568449
6.299999999999994e-13 1.01967727038e-18 -3.05537749295e-21 1.01662189288e-18 491.367675799
6.399999999999994e-13 1.01973615208e-18 -3.11434809341e-21 1.01662180399e-18 491.383724043
6.499999999999994e-13 1.01973948657e-18 -3.1178719923e-21 1.01662161458e-18 491.399303267
6.599999999999993e-13 1.0196662049e-18 -3.04505179357e-21 1.01662115311e-18 491.413874253
6.699999999999993e-13 1.01949333994e-18 -2.87271317104e-21 1.01662062677e-18 491.426764458
6.799999999999992e-13 1.01919902614e-18 -2.57857462042e-21 1.01662045152e-18 491.437185631
6.899999999999992e-13 1.01876859808e-18 -2.14729654681e-21 1.01662130154e-18 491.444292587
6.999999999999991e-13 1.01820400951e-18 -1.57995761228e-21 1.01662405189e-18 491.447301916
7.099999999999991e-13 1.01753542322e-18 -9.05928527778e-22 1.0166294947e-18 491.445679477
7.199999999999991e-13 1.01683071896e-18 -1.92950524299e-22 1.01663776843e-18 491.439376038
7.29999999999999e-13 1.01619520182e-18 4.52508279218e-22 1.0166477101e-18 491.429041612
7.39999999999999e-13 1.01575364891e-18 9.03082001798e-22 1.01665673091e-18 491.416105273
7.499999999999989e-13 1.01561443486e-18 1.0473740859e-21 1.01666180895e-18 491.402617616
7.599999999999989e-13 1.01582949367e-18 8.31785766287e-22 1.01666127944e-18 491.39085127
7.699999999999988e-13 1.01637273048e-18 2.83258297289e-22 1.01665598878e-18 491.382797167
7.799999999999988e-13 1.01715096987e-18 -5.0227519401e-22 1.01664869468e-18 491.379767328
7.899999999999988e-13 1.0180401527e-18 -1.3978458195e-21 1.01664230688e-18 491.38224907
7.999999999999987e-13 1.01892490581e-18 -2.28639151284e-21 1.0166385143e-18 491.39000897
8.099999999999987e-13 1.01972329137e-18 -3.08572747742e-21 1.01663756389e-18 491.40233668
8.199999999999986e-13 1.02039249021e-18 -3.75367916885e-21 1.01663881104e-18 491.418304355
8.299999999999986e-13 1.02092166461e-18 -4.28030390834e-21 1.0166413607e-18 491.436965818
8.399999999999985e-13 1.02132039727e-18 -4.67594511185e-21 1.01664445216e-18 491.457475032
8.499999999999985e-13 1.02160824362e-18 -4.96066323251e-21 1.01664758039e-18 491.479136863
8.599999999999985e-13 1.02180777719e-18 -5.1569886686e-21 1.01665078853e-18 491.501415253
8.699999999999984e-13 1.02193977712e-18 -5.28582431644e-21 1.0166539528e-18 491.523914119
8.799999999999984e-13 1.02202131088e-18 -5.36458686826e-21 1.01665672401e-18 491.54634903
8.899999999999983e-13 1.02206579771e-18 -5.40667483013e-21 1.01665912288e-18 491.568521147
8.999999999999983e-13 1.02208277957e-18 -5.42159518436e-21 1.01666118439e-18 491.590291661
9.099999999999983e-13 1.02207827385e-18 -5.41533234251e-21 1.0166629415e-18 491.611559794
9.199999999999983e-13 1.02205514564e-18 -5.39072828679e-21 1.01666441736e-18 491.632244187
9.299999999999983e-13 1.02201338374e-18 -5.34776135162e-21 1.01666562239e-18 491.652266923
9.399999999999982e-13 1.02195023825e-18 -5.2836833291e-21 1.01666655492e-18 491.671539273
9.499999999999982e-13 1.02186022948e-18 -5.19302458204e-21 1.01666720489e-18 491.689948394
9.599999999999981e-13 1.02173508578e-18 -5.06752393777e-21 1.01666756184e-18 491.707344539
9.69999999999998e-13 1.02156373153e-18 -4.8961021958e-21 1.01666762934e-18 491.723529001
9.79999999999998e-13 1.02133253782e-18 -4.66508928777e-21 1.01666744853e-18 491.738244032
9.89999999999998e-13 1.02102617347e-18 -4.35904088231e-21 1.01666713259e-18 491.751167521
9.99999999999998e-13 1.02062953247e-18 -3.96262320623e-21 1.01666690926e-18 491.7619173
1.009999999999998e-12 1.02013128896e-18 -3.46413195414e-21 1.01666715701e-18 491.77007219
1.0199999999999979e-12 1.01952946855e-18 -2.8610692638e-21 1.01666839929e-18 491.77521818
1.0299999999999978e-12 1.0188387437e-18 -2.16754411578e-21 1.01667119959e-18 491.777026125
1.0399999999999978e-12 1.01809771227e-18 -1.42180756347e-21 1.01667590471e-18 491.775358743
1.0499999999999977e-12 1.01737241351e-18 -6.90145651429e-22 1.01668226786e-18 491.77038768
1.0599999999999977e-12 1.01675105728e-18 -6.18948092471e-23 1.01668916247e-18 491.762679928
1.0699999999999977e-12 1.01632671027e-18 3.68029601492e-22 1.01669473987e-18 491.753201272
1.0799999999999976e-12 1.01617088906e-18 5.2631878821e-22 1.01669720785e-18 491.743201475
1.0899999999999976e-12 1.01630884171e-18 3.87003521797e-22 1.01669584524e-18 491.733996284
1.0999999999999975e-12 1.01670974674e-18 -1.82858968438e-23 1.01669146085e-18 491.726718305
1.1099999999999975e-12 1.01729767455e-18 -6.11786348408e-22 1.0166858882e-18 491.722129026
1.1199999999999974e-12 1.01797687247e-18 -1.29590874796e-21 1.01668096372e-18 491.72054992
1.1299999999999974e-12 1.018658025e-18 -1.98024923683e-21 1.01667777576e-18 491.721909422
1.1399999999999974e-12 1.01927562993e-18 -2.59850007703e-21 1.01667712985e-18 491.725861037
1.1499999999999973e-12 1.01979155065e-18 -3.11290884684e-21 1.0166786418e-18 491.731910188
1.1599999999999973e-12 1.02019122427e-18 -3.51009157472e-21 1.0166811327e-18 491.739518737
1.1699999999999972e-12 1.02047749749e-18 -3.79341354606e-21 1.01668408395e-18 491.748178688
1.1799999999999972e-12 1.02066273684e-18 -3.97561377695e-21 1.01668712306e-18 491.757449875
1.1899999999999972e-12 1.02076330608e-18 -4.07327890141e-21 1.01669002717e-18 491.766973321
1.1999999999999971e-12 1.02079605321e-18 -4.1033657356e-21 1.01669268747e-18 491.776469814
1.209999999999997e-12 1.02077641883e-18 -4.08135038837e-21 1.01669506844e-18 491.785730986
1.219999999999997e-12 1.02071763435e-18 -4.02045886727e-21 1.01669717548e-18 491.794607673
1.229999999999997e-12 1.02063055993e-18 -3.93152658636e-21 1.01669903335e-18 491.802998192
1.239999999999997e-12 1.02052384961e-18 -3.82317615886e-21 1.01670067346e-18 491.810837843
1.2499999999999969e-12 1.02040425204e-18 -3.70212484731e-21 1.01670212719e-18 491.818090064
1.2599999999999969e-12 1.02027694139e-18 -3.57351855758e-21 1.01670342283e-18 491.824739282
1.2699999999999968e-12 1.02014582695e-18 -3.4412423555e-21 1.01670458459e-18 491.83078528
1.2799999999999968e-12 1.02001382044e-18 -3.30818788011e-21 1.01670563256e-18 491.836238831
1.2899999999999967e-12 1.01988305682e-18 -3.17647365635e-21 1.01670658316e-18 491.841118364
1.2999999999999967e-12 1.01975507152e-18 -3.04762174315e-21 1.01670744978e-18 491.845447445
1.3099999999999966e-12 1.0196309403e-18 -2.92269702267e-21 1.01670824327e-18 491.849252887
1.3199999999999966e-12 1.01951138835e-18 -2.80241580872e-21 1.01670897254e-18 491.852563342
1.3299999999999966e-12 1.01939687491e-18 -2.68722997619e-21 1.01670964493e-18 491.855408267
1.3399999999999965e-12 1.01928765843e-18 -2.57739187702e-21 1.01671026656e-18 491.857817173
1.3499999999999965e-12 1.01918384692e-18 -2.47300433096e-21 1.01671084259e-18 491.85981908
1.3599999999999964e-12 1.01908543652e-18 -2.37405906967e-21 1.01671137745e-18 491.861442144
1.3699999999999964e-12 1.01899234129e-18 -2.28046631619e-21 1.01671187497e-18 491.862713393
1.3799999999999963e-12 1.01890441603e-18 -2.19207750604e-21 1.01671233852e-18 491.863658567
1.3899999999999963e-12 1.01882175814e-18 -2.10870279429e-21 1.01671305535e-18 491.864303
1.3999999999999963e-12 1.01874439715e-18 -2.03012446056e-21 1.01671427269e-18 491.864671405
1.4099999999999962e-12 1.01867180275e-18 -1.95610724358e-21 1.0167156955e-18 491.864785981
1.4199999999999962e-12 1.01860347432e-18 -1.8864062478e-21 1.01671706807e-18 491.864666594
1.4299999999999961e-12 1.01853916502e-18 -1.82077292116e-21 1.0167183921e-18 491.864331726
1.439999999999996e-12 1.01847916766e-18 -1.75895959434e-21 1.01672020807e-18 491.863800324
1.449999999999996e-12 1.01842320047e-18 -1.70072283427e-21 1.01672247764e-18 491.863089875
1.459999999999996e-12 1.01837051743e-18 -1.64582603799e-21 1.0167246914e-18 491.86221492
1.469999999999996e-12 1.01832088818e-18 -1.59404121012e-21 1.01672684697e-18 491.861188847
1.479999999999996e-12 1.01827402651e-18 -1.54515017914e-21 1.01672887633e-18 491.860023749
1.4899999999999959e-12 1.01822973066e-18 -1.49894545102e-21 1.01673078521e-18 491.858730741
1.4999999999999958e-12 1.01818780956e-18 -1.45523070324e-21 1.01673257886e-18 491.857320024
1.5099999999999958e-12 1.01814808314e-18 -1.41382102877e-21 1.01673426211e-18 491.855800956
1.5199999999999957e-12 1.01811038236e-18 -1.37454297296e-21 1.01673583939e-18 491.85418211
1.5299999999999957e-12 1.0180745492e-18 -1.3372344145e-21 1.01673731478e-18 491.852471336
1.5399999999999957e-12 1.01804043636e-18 -1.30174433852e-21 1.01673869203e-18 491.85067582
1.5499999999999956e-12 1.01800790706e-18 -1.26793250169e-21 1.01673997456e-18 491.848802135
1.5599999999999956e-12 1.01797683461e-18 -1.23566905287e-21 1.01674116555e-18 491.846856293
1.5699999999999955e-12 1.01794710201e-18 -1.20483409686e-21 1.01674226791e-18 491.844843795
1.5799999999999955e-12 1.01791860152e-18 -1.17531723226e-21 1.01674328429e-18 491.84276967
1.5899999999999954e-12 1.01789123421e-18 -1.14701708109e-21 1.01674421713e-18 491.840638524
1.5999999999999954e-12 1.01786498917e-18 -1.11984078149e-21 1.01674514839e-18 491.838454812
1.6099999999999954e-12 1.01783985096e-18 -1.09370346232e-21 1.0167461475e-18 491.836222833
1.6199999999999953e-12 1.01781567337e-18 -1.06852779849e-21 1.01674714557e-18 491.833946345
1.6299999999999953e-12 1.0177923289e-18 -1.04424355387e-21 1.01674808535e-18 491.831628634
1.6399999999999952e-12 1.01776975443e-18 -1.02078708187e-21 1.01674896734e-18 491.829272722
1.6499999999999952e-12 1.01774789274e-18 -9.98100865854e-22 1.01674979187e-18 491.82688139
1.6599999999999951e-12 1.01772669213e-18 -9.76133082267e-22 1.01675055905e-18 491.824457199
1.6699999999999951e-12 1.01770610598e-18 -9.54837177354e-22 1.0167512688e-18 491.822002519
1.679999999999995e-12 1.01768609238e-18 -9.34171460897e-22 1.01675192092e-18 491.819519537
1.689999999999995e-12 1.01766661377e-18 -9.14098715853e-22 1.01675251505e-18 491.817010286
1.699999999999995e-12 1.01764763654e-18 -8.945858372e-22 1.01675305071e-18 491.814476653
1.709999999999995e-12 1.01762913076e-18 -8.7560348486e-22 1.01675352728e-18 491.811920397
1.7199999999999949e-12 1.01761106981e-18 -8.57125755351e-22 1.01675394405e-18 491.809343161
1.7299999999999948e-12 1.01759343011e-18 -8.39129859811e-22 1.01675430025e-18 491.806746485
1.7399999999999948e-12 1.01757619083e-18 -8.21595844299e-22 1.01675459499e-18 491.804131816
1.7499999999999948e-12 1.01755933364e-18 -8.04506317925e-22 1.01675482732e-18 491.801500516
1.7599999999999947e-12 1.01754284243e-18 -7.87846190357e-22 1.01675499624e-18 491.798853872
1.7699999999999947e-12 1.01752670313e-18 -7.71602445328e-22 1.01675510069e-18 491.796193105
1.7799999999999946e-12 1.01751090344e-18 -7.55763908656e-22 1.01675513954e-18 491.793519375
1.7899999999999946e-12 1.01749543268e-18 -7.40321053645e-22 1.01675511163e-18 491.790833785
1.7999999999999946e-12 1.01748028157e-18 -7.25265777697e-22 1.01675501579e-18 491.78813739
1.8099999999999945e-12 1.01746544206e-18 -7.10591265823e-22 1.0167548508e-18 491.785431202
1.8199999999999947e-12 1.01745090721e-18 -6.9629181963e-22 1.01675461539e-18 491.78271619
1.829999999999995e-12 1.017436671e-18 -6.82362710783e-22 1.01675430829e-18 491.779993286
1.839999999999995e-12 1.01742272822e-18 -6.68800042727e-22 1.01675392818e-18 491.77726339
1.849999999999995e-12 1.01740907435e-18 -6.55600633254e-22 1.01675347372e-18 491.774527368
1.8599999999999953e-12 1.01739570544e-18 -6.42761905312e-22 1.01675294353e-18 491.771786059
1.8699999999999955e-12 1.017382618e-18 -6.30281780191e-22 1.01675233622e-18 491.769040275
1.8799999999999956e-12 1.01736980897e-18 -6.18158600938e-22 1.01675165036e-18 491.766290803
1.8899999999999958e-12 1.01735727554e-18 -6.06391051187e-22 1.01675088449e-18 491.763538405
1.899999999999996e-12 1.01734501518e-18 -5.94978085295e-22 1.0167500371e-18 491.760783821
1.909999999999996e-12 1.01733302552e-18 -5.83918858425e-22 1.01674910666e-18 491.758027769
1.9199999999999963e-12 1.01732130428e-18 -5.73212685445e-22 1.01674809159e-18 491.755270949
1.9299999999999964e-12 1.01730984927e-18 -5.62858998386e-22 1.01674699028e-18 491.752514038
1.9399999999999966e-12 1.01729865834e-18 -5.52857309546e-22 1.01674580103e-18 491.749757694
1.9499999999999967e-12 1.01728772929e-18 -5.43207173619e-22 1.01674452211e-18 491.747002557
1.959999999999997e-12 1.01727746792e-18 -5.33908165021e-22 1.01674355975e-18 491.744250255
1.969999999999997e-12 1.01726784836e-18 -5.24959825597e-22 1.01674288854e-18 491.741502316
1.9799999999999972e-12 1.01725843816e-18 -5.16361717901e-22 1.01674207644e-18 491.738759185
1.9899999999999974e-12 1.01724923772e-18 -5.08113382103e-22 1.01674112433e-18 491.736021299
1.9999999999999975e-12 1.01724055417e-18 -5.00214326986e-22 1.01674033984e-18 491.733289827
2.0099999999999977e-12 1.0172323999e-18 -4.92664061725e-22 1.01673973584e-18 491.730565944
2.019999999999998e-12 1.01722448048e-18 -4.85462043156e-22 1.01673901844e-18 491.7278501
2.029999999999998e-12 1.01721679619e-18 -4.78607696154e-22 1.01673818849e-18 491.725142735
2.039999999999998e-12 1.01720934705e-18 -4.72100420895e-22 1.01673724663e-18 491.722444281
2.0499999999999983e-12 1.01720213289e-18 -4.65939614026e-22 1.01673619328e-18 491.71975516
2.0599999999999985e-12 1.01719515331e-18 -4.60124670759e-22 1.01673502864e-18 491.717075788
2.0699999999999987e-12 1.01718873776e-18 -4.54655004478e-22 1.01673408275e-18 491.714407337
2.079999999999999e-12 1.01718286959e-18 -4.49530035627e-22 1.01673333955e-18 491.711750922
2.089999999999999e-12 1.01717720281e-18 -4.44749262086e-22 1.01673245355e-18 491.709106835
2.099999999999999e-12 1.017171738e-18 -4.40312242959e-22 1.01673142575e-18 491.706475364
2.1099999999999993e-12 1.01716647549e-18 -4.36218626006e-22 1.01673025686e-18 491.703856793
2.1199999999999994e-12 1.01716141542e-18 -4.32468161645e-22 1.01672894726e-18 491.701251401
2.1299999999999996e-12 1.01715655773e-18 -4.29060720494e-22 1.016727497e-18 491.69865946
2.1399999999999998e-12 1.01715190219e-18 -4.25996326759e-22 1.01672590586e-18 491.696081238
2.15e-12 1.01714744843e-18 -4.23275178683e-22 1.01672417325e-18 491.693516996
2.16e-12 1.01714350249e-18 -4.20897655085e-22 1.01672260483e-18 491.690967677
2.1700000000000002e-12 1.01714007656e-18 -4.18864389899e-22 1.01672121217e-18 491.688434231
2.1800000000000004e-12 1.01713709743e-18 -4.17176230319e-22 1.0167199212e-18 491.685917428
2.1900000000000006e-12 1.01713456924e-18 -4.15834326088e-22 1.01671873491e-18 491.683418035
2.2000000000000007e-12 1.01713227541e-18 -4.14840088815e-22 1.01671743532e-18 491.68093633
2.210000000000001e-12 1.01713041788e-18 -4.14195250364e-22 1.01671622263e-18 491.678473025
2.220000000000001e-12 1.01712899902e-18 -4.13901925037e-22 1.0167150971e-18 491.676028826
2.230000000000001e-12 1.01712781923e-18 -4.13962553564e-22 1.01671385668e-18 491.673603993
2.2400000000000014e-12 1.01712687835e-18 -4.14379980068e-22 1.01671249837e-18 491.671198783
2.2500000000000015e-12 1.01712617624e-18 -4.1515747632e-22 1.01671101876e-18 491.668813445
2.2600000000000017e-12 1.01712571276e-18 -4.16298774959e-22 1.01670941398e-18 491.666448226
2.270000000000002e-12 1.01712548781e-18 -4.17808079797e-22 1.01670767973e-18 491.664103368
2.280000000000002e-12 1.01712550134e-18 -4.19690118425e-22 1.01670581122e-18 491.661779107
2.290000000000002e-12 1.01712575331e-18 -4.21950152691e-22 1.01670380316e-18 491.659475676
2.3000000000000023e-12 1.01712624377e-18 -4.24594027944e-22 1.01670164974e-18 491.657193306
2.3100000000000025e-12 1.0171269728e-18 -4.27628194207e-22 1.0166993446e-18 491.65493222
2.3200000000000026e-12 1.01712814482e-18 -4.310597328e-22 1.01669708509e-18 491.652693065
2.3300000000000028e-12 1.01712975505e-18 -4.34896374882e-22 1.01669485868e-18 491.650476468
2.340000000000003e-12 1.01713207828e-18 -4.39146594897e-22 1.01669293168e-18 491.64828361
2.350000000000003e-12 1.01713567056e-18 -4.43819638675e-22 1.01669185093e-18 491.646116795
2.3600000000000033e-12 1.01714012147e-18 -4.48925518197e-22 1.01669119595e-18 491.643977451
2.3700000000000034e-12 1.01714495395e-18 -4.54475050961e-22 1.0166904789e-18 491.641866005
2.3800000000000036e-12 1.01715036195e-18 -4.60479914458e-22 1.01668988203e-18 491.639783275
2.3900000000000038e-12 1.01715635948e-18 -4.66952715904e-22 1.01668940676e-18 491.637730091
2.400000000000004e-12 1.01716277885e-18 -4.73906954114e-22 1.0166888719e-18 491.635706932
2.410000000000004e-12 1.01716963381e-18 -4.81357096832e-22 1.01668827671e-18 491.633714297
2.4200000000000042e-12 1.01717693898e-18 -4.89318632938e-22 1.01668762035e-18 491.631752706
2.4300000000000044e-12 1.01718470994e-18 -4.97808094591e-22 1.01668690185e-18 491.629822702
2.4400000000000045e-12 1.01719296325e-18 -5.068431095e-22 1.01668612014e-18 491.62792485
2.4500000000000047e-12 1.01720171646e-18 -5.16442440763e-22 1.01668527402e-18 491.626059742
2.460000000000005e-12 1.0172109882e-18 -5.26626029598e-22 1.01668436217e-18 491.624227997
2.470000000000005e-12 1.01722079819e-18 -5.37415026912e-22 1.01668338316e-18 491.622430262
2.480000000000005e-12 1.01723116728e-18 -5.48831853884e-22 1.01668233543e-18 491.620667214
2.4900000000000053e-12 1.01724211754e-18 -5.60900255828e-22 1.01668121729e-18 491.618939562
2.5000000000000055e-12 1.01725367225e-18 -5.73645349142e-22 1.0166800269e-18 491.617248048
2.5100000000000057e-12 1.01726585599e-18 -5.87093676349e-22 1.01667876232e-18 491.615593451
2.520000000000006e-12 1.0172786947e-18 -6.01273276913e-22 1.01667742142e-18 491.613976586
2.530000000000006e-12 1.01729221573e-18 -6.16213735575e-22 1.016676002e-18 491.612398309
2.540000000000006e-12 1.01730644794e-18 -6.31946288679e-22 1.01667450165e-18 491.610859515
2.5500000000000063e-12 1.01732142177e-18 -6.48503922599e-22 1.01667291785e-18 491.609361145
2.5600000000000065e-12 1.01733716938e-18 -6.65921479559e-22 1.0166712479e-18 491.607904183
2.5700000000000066e-12 1.01735372473e-18 -6.84235790432e-22 1.01666948894e-18 491.606489665
2.5800000000000068e-12 1.01737112383e-18 -7.03485837326e-22 1.01666763799e-18 491.605118675
2.590000000000007e-12 1.01738940481e-18 -7.23712966998e-22 1.01666569185e-18 491.603792354
2.600000000000007e-12 1.01740860826e-18 -7.44961110714e-22 1.01666364715e-18 491.6025119
2.6100000000000073e-12 1.01742877743e-18 -7.67277063038e-22 1.01666150037e-18 491.601278572
2.6200000000000074e-12 1.01744995858e-18 -7.90710812734e-22 1.01665924777e-18 491.600093696
2.6300000000000076e-12 1.01747248841e-18 -8.15315945524e-22 1.01665717247e-18 491.598959194
2.6400000000000077e-12 1.0174967717e-18 -8.41150103033e-22 1.0166556216e-18 491.597877702
2.650000000000008e-12 1.01752280254e-18 -8.68275511864e-22 1.01665452703e-18 491.596851804
2.660000000000008e-12 1.01755032397e-18 -8.96759571674e-22 1.01665356439e-18 491.595883578
2.6700000000000082e-12 1.01757921372e-18 -9.26675508956e-22 1.01665253821e-18 491.594974852
2.6800000000000084e-12 1.01760954885e-18 -9.58103181599e-22 1.01665144567e-18 491.594127563
2.6900000000000085e-12 1.01764141368e-18 -9.91129884296e-22 1.01665028379e-18 491.593343773
2.7000000000000087e-12 1.01767490067e-18 -1.02585128749e-21 1.01664904939e-18 491.592625675
2.710000000000009e-12 1.01771011145e-18 -1.0623723892e-21 1.01664773906e-18 491.591975616
2.720000000000009e-12 1.01774715767e-18 -1.10080848416e-21 1.01664634919e-18 491.591396102
2.730000000000009e-12 1.01778616207e-18 -1.14128616754e-21 1.01664487591e-18 491.590889823
2.7400000000000093e-12 1.01782725934e-18 -1.18394423335e-21 1.01664331511e-18 491.590459664
2.7500000000000095e-12 1.01787059689e-18 -1.22893447867e-21 1.01664166241e-18 491.590108728
2.7600000000000096e-12 1.01791633542e-18 -1.27642230442e-21 1.01663991311e-18 491.589840355
2.77000000000001e-12 1.01796464917e-18 -1.32658693974e-21 1.01663806223e-18 491.589658141
2.78000000000001e-12 1.01801598894e-18 -1.37962126323e-21 1.01663636768e-18 491.58956641
2.79000000000001e-12 1.01807102784e-18 -1.43573088091e-21 1.01663529696e-18 491.589570593
2.8000000000000103e-12 1.01812973476e-18 -1.49513246607e-21 1.01663460229e-18 491.589675987
2.8100000000000104e-12 1.0181918784e-18 -1.55805065772e-21 1.01663382774e-18 491.589887418
2.8200000000000106e-12 1.01825768433e-18 -1.62471349467e-21 1.01663297083e-18 491.590210027
2.8300000000000108e-12 1.01832737445e-18 -1.69534576979e-21 1.01663202868e-18 491.590649265
2.840000000000011e-12 1.01840115762e-18 -1.77015963889e-21 1.01663099798e-18 491.591210857
2.850000000000011e-12 1.01847921667e-18 -1.84934177941e-21 1.01662987489e-18 491.591900761
2.8600000000000112e-12 1.01856169104e-18 -1.93303609923e-21 1.01662865494e-18 491.592725085
2.8700000000000114e-12 1.0186486537e-18 -2.02132079544e-21 1.01662733291e-18 491.593689976
2.8800000000000116e-12 1.01874008101e-18 -2.11417832812e-21 1.01662590268e-18 491.594801454
2.8900000000000117e-12 1.01883581355e-18 -2.2114564763e-21 1.01662435707e-18 491.596065191
2.900000000000012e-12 1.01893550607e-18 -2.3128184177e-21 1.01662268765e-18 491.597486206
